id	age	gender	country	multilingual	aut.originality.1	aut.originality.2	aut.originality	dat	problems.questions.1	problems.questions.2	problems.questions	problems.cra	problems.combined	word.1	word.2	word.3	word.4	word.5	word.6	word.7	word.8	word.9	word.10
R_3n8zxnGtSQAdrG9	55	Female	Australia	FALSE	NA	NA	NA	75.0044330599762	NA	NA	NA	1	NA	Run	Crawl	Yell	Whisper	Help	Hinder	Elephant	Mouse	House	Tent
R_2wzP71PVQ9sdmgW	35	Male	Australia	TRUE	NA	NA	NA	78.4349919784637	NA	NA	NA	2	NA	Beach	Star	Ribbon	Goat	Stick	Pot	Duvet	Rocket	Blowtorch	Virus
R_1q1GVRivifJvbmu	35	Male	United States of America	FALSE	NA	NA	NA	79.2679785262971	NA	NA	NA	0	NA	Orange	Country	Ant	Umbrella	Rock	Black hole	Hotel	Core	Pterodactyl 	Magic
R_2dYKzdjKEnThZK2	55	Female	United Kingdom of Great Britain and Northern Ireland	FALSE	NA	NA	NA	88.5410222624029	NA	NA	NA	1	NA	football 	coriander	pillow 	Dog 	coriander	vase	asphalt	asteroid	tornado	picture
R_1FqDmmQIrZQ7Jtf	35	Female	United States of America	FALSE	NA	NA	NA	71.2540301893439	NA	NA	NA	2	NA	dog	snake	water	planet	atom	giant	devil	insect	train	rock
R_2fI2AeWPrbJ396j	55	Female	Australia	FALSE	NA	NA	NA	76.3816470102895	NA	NA	NA	1	NA	Person	Telegraph pole	Car	Garden	Food	Pet	Eyeglasses	Artwork	Pillow	Computor
R_3Ed3IXpw5kHjmwW	35	Male	Australia	FALSE	NA	NA	NA	82.3592853510664	NA	NA	NA	2	NA	apple	bream	tree	tarmac	club	boat	satelite	cave	olive	toenail
R_PG4KAJuJ8QLZXTr	55	Male	United Kingdom of Great Britain and Northern Ireland	FALSE	NA	NA	NA	75.1615932299977	NA	NA	NA	1	NA	pen	keyboard	dog	book	knife	plate	car	bird	sky	image
R_25Qn7DFoNrwQ41F	26	Female	Australia	FALSE	NA	NA	NA	82.6418798993386	NA	NA	NA	2	NA	Clavicle	Boat	Morning	Relative	Pineapple	Girraffe	Doctor 	Idea	Polymer	Token 
R_3RdpdXxXT6fc2iG	35	Male	Australia	FALSE	NA	NA	NA	84.8513758868822	NA	NA	NA	0	NA	sheep, 	longing, 	people, 	jigsaw,	student 	kevlar, 	tyres,	 teeth, 	grass	sand
R_3Rxr6NO60GRBCYX	70	Female	Australia	FALSE	NA	NA	NA	92.6732115891008	NA	NA	NA	2	NA	hedgehog	brick	television	capsicum	highway	book	ladle	volcano	galley	wave
R_AokLBjK8jLEp0jL	55	Male	Australia	FALSE	NA	NA	NA	77.5747486434522	NA	NA	NA	1	NA	apple	monkey	rock	star	nutmeg	snow	wind	sun	molecule	energy
R_2wyLlcZRrWvsciQ	55	Female	Australia	FALSE	0.5	0	0.25	80.008630223927	0	0	0	1	1	Lemon	Honey	Gravel	Swimsuit 	Elephant	Gnat	Slippers	Evening gown	Eucalyptus	Peony
R_3iJgGmljCniTYkB	35	Female	Australia	FALSE	NA	NA	NA	83.295577019453	NA	NA	NA	2	NA	grater	scalpel	bell	clothes-peg	purse	racquet	barometer	clay	sculpture	hairbrush
R_RXiqgtr3vPTZtLz	35	Female	Australia	FALSE	NA	NA	NA	88.4626443459032	NA	NA	NA	2	NA	Whisk	Question mark	Sadness	Tarot	Measure	Abstract	Tentacle	Medicine	Rhythm 	Tabloid 
R_3Ojry3FBitrK46U	55	Male	Australia	TRUE	NA	NA	NA	86.4673473384409	NA	NA	NA	1	NA	pear	snowball	pin	tyre	aircraft carrier	bear	table	scissors	glacier	pendant
R_2tzlw9GXOnb8hLl	26	Male	Australia	FALSE	NA	NA	NA	83.9486234577461	NA	NA	NA	1	NA	lightbulb	Closet	coin	letter	spaghetti	elephant	phone	trampoline	star	chimney
R_1lsfsa6lnJTgcVF	35	Female	Australia	FALSE	NA	NA	NA	88.5564835276455	NA	NA	NA	0	NA	Cat	Book	Tower	Dugout	Magnesium	Radio	Saddle	Tree	Bicycle	Doll
R_3KqKsr5qiMNGmYr	70	Male	United Kingdom of Great Britain and Northern Ireland	TRUE	NA	NA	NA	82.7181250666313	NA	NA	NA	1	NA	angel	smile	waltz	god	gladiolus	squirrel	clod	wave	computer	quiz
R_UPWwlzlFUJHU9CV	70	Male	Australia	FALSE	NA	NA	NA	75.4360782248633	NA	NA	NA	1	NA	car	broom	hat	tree	road	computer	watch	toenail clippers	pencil	credit card
R_2hJ9TEhIcImDo9H	70	Female	Australia	FALSE	NA	NA	NA	74.8644140149866	NA	NA	NA	2	NA	Shoe	Book	Flower	Frying pan	Pen	Chair	Tablecloth	Scissors	Watering can	Potato
R_cUz6gE9lWsOZbmF	35	Female	Australia	FALSE	NA	NA	NA	84.5646013550106	NA	NA	NA	2	NA	milk	diamonds	fur	flags	telephones	glue	dandruff	potato chips	enigmas	explanations
R_1pRxb2DHpcZxPrn	26	Female	United States of America	FALSE	NA	NA	NA	81.646477360101	NA	NA	NA	2	NA	potato	sock	book	mattress	fingernail	rubber band	glass	scab	flag	chicken
R_st06arVrhnSXi2R	55	Male	Australia	FALSE	NA	NA	NA	91.5456156423759	NA	NA	NA	2	NA	Brumby	Kite	Mine	Author	Mile	Crime	Cantelope	Hull	Tree	Treacle 
R_2xGnKGVedMla7Fi	65	Female	Australia	FALSE	NA	NA	NA	76.9369120753947	NA	NA	NA	1	NA	Bird	Seat	Dirt	Floor	Shoe	Television 	Book	Towel	Grass	Horse
R_2q2TDGg112jdxLl	35	NA	NA	NA	0	0	0	75.923414492891	1	1	1	1	2	computer	camera	pattern	green	wind	sing	silly-billy	wave	panic	umm
R_AiyewhpthVBZ3q1	55	Male	Australia	TRUE	NA	NA	NA	80.2731935683239	NA	NA	NA	0	NA	carrot	stop light	book	wallet	hair	false teeth	finger	woman	car	door
R_3oHj18uYwY5Tl3K	55	Male	Austria	FALSE	NA	NA	NA	70.9506493948755	NA	NA	NA	1	NA	Chair	Fence	Wall	Fireplace	Shop	Fork	Shoe	Horse	Ocean	Pencil
R_215qUB1CHtT3rub	35	Female	Australia	FALSE	NA	NA	NA	73.8978189371881	NA	NA	NA	1	NA	Tap	Fan	Hat	Pants	Light	Grass	Floor	Car	School	Paint
R_3fuW9DO2KbwIeeg	65	Male	Australia	FALSE	NA	NA	NA	84.0628102510458	NA	NA	NA	2	NA	emotion	House	snooker	banana	map	clothing	friends	interment	trade	coffee
R_1Eb7ONCgwgGizFR	55	Female	Australia	FALSE	NA	NA	NA	74.7357464971997	NA	NA	NA	1	NA	placemat	frame	fork	flower	cushion	brick	cactus	car	wheelchair	frog
R_2DMo59ByzQjYgKS	65	Female	Australia	FALSE	NA	NA	NA	78.4557785129263	NA	NA	NA	1	NA	table	ice	shoe	tree	ocean	mind	bitumen	robot	skirt	train
R_3R4Owc0DG7yJuw2	35	Female	Australia	FALSE	NA	NA	NA	81.4498623744363	NA	NA	NA	1	NA	bed	kangaroo	wheel of a car	brick	slug	number 9	crack	tinman	sun	ice
R_27Ke21Z6mu0GPs5	55	Male	Australia	TRUE	NA	NA	NA	69.2623883485794	NA	NA	NA	1	NA	Ball	Wood	Bird	Car	Table	Grass	Sky	Water	Fire	Road
R_emMn27cVnDFbe2l	35	Female	Singapore	FALSE	NA	NA	NA	78.1021416364681	NA	NA	NA	1	NA	Rooster	Laptop	Dip pen	Dragon	Cedar desk	Dream catcher 	Forest	Volcano	Army	Dolphin
R_246NuLQCyXw7sS9	55	Male	Australia	FALSE	NA	NA	NA	78.7373978112425	NA	NA	NA	1	NA	planet	horizon	concept	basin	mind	aggrandisement	nothing	life	cyclone	sculpture
R_4GirCoB9qzBni3D	65	Male	Australia	FALSE	NA	NA	NA	72.3863129104887	NA	NA	NA	1	NA	car	WA	Australia	ocean	mountain	animal	rest	table	curtain	dog
R_22ms6kF10TLAHBN	65	Male	United Kingdom of Great Britain and Northern Ireland	TRUE	NA	NA	NA	68.2050471681924	NA	NA	NA	0	NA	Fish	House	Town	Grass	Hill	Meador	Farm	Crossroad	Box	Sheet
R_1GVmXxSjkG4XjEQ	70	Female	NA	FALSE	NA	NA	NA	71.3097819260189	NA	NA	NA	0	NA	House 	Garden	Bus	Phone	Mountain 	Shop	Grave	Building 	Bird	Pillow
R_2PaQ2oSzNl50s8F	26	Female	Australia	FALSE	NA	NA	NA	73.3353559459959	NA	NA	NA	2	NA	Plate	Tree	Rubber	Telephone	Bag	Bird	Banana	Paper	Fuel	Aristocrat
R_2dEiEZVXZiXxDkH	65	Male	Australia	FALSE	NA	NA	NA	83.1991534014898	NA	NA	NA	1	NA	Train	Bee	House	Goal	Gaol	Friend	Pox	Pen	Snake	Balloon
R_3qsY0YHiCvjtrKl	65	Male	Australia	FALSE	NA	NA	NA	82.7968635729381	NA	NA	NA	0	NA	Rat	Pin	Ladder	Bottle	Seaweed	Cloud	Mercury	Bomb	Wind	Rock
R_2S3uBea09vVl8os	65	Male	Australia	FALSE	NA	NA	NA	57.0605350392205	NA	NA	NA	1	NA	sky	ocean	terra firma	atmoshere	water	grass	tree	mountain	beach	river
R_2uURSOgNc7LwBDx	70	Female	Australia	FALSE	NA	NA	NA	82.603826391555	NA	NA	NA	1	NA	bottle	lightbulb	chair	door	elm tree	whale	road	fingernail	telescope	banana
R_4INoCs5dTaILXln	35	Female	Australia	TRUE	NA	NA	NA	80.1846479376157	NA	NA	NA	2	NA	Brick	Car	Banana	Eyelash	Bird	Wardrobe 	Carpet	Refugee	Cafeteria 	Statue 
R_1OIBQ9seWyIsYZi	35	Female	Australia	FALSE	NA	NA	NA	84.6681680375089	NA	NA	NA	0	NA	Table	Ferret	Lollypop	Fencepost	Slipper	Steeringwheel	Newspaper	Fireplace	Horse	Gun
R_33eeQ34EbmJq4Z2	65	Female	Australia	FALSE	NA	NA	NA	74.74552786776	NA	NA	NA	2	NA	Dogs	Clouds	Cars	Plants	Sky	Adventure 	Peace	Brain	Delay	Rapid
R_yKkGzZ6NjUb3k53	35	Male	Australia	FALSE	NA	NA	NA	60.9349465795926	NA	NA	NA	1	NA	stop	slow	run	go	reverse	forward	hop	fly	push	pull
R_125aKEkIbCV1IIx	55	Female	Australia	FALSE	NA	NA	NA	76.076940482571	NA	NA	NA	2	NA	Car	Tree	Fish	Shoe	Watch	Knee	Air	Water	Mountain	Cat
R_3g1qyyeEnRFrpGS	70	Male	Australia	FALSE	NA	NA	NA	83.1156400874967	NA	NA	NA	1	NA	Mercy	Hate	Boredom	Cat	Rocket	Bureaucrat	Skater	Basketball	Egg	Apoplexy
R_2taHiIMlkdTqG76	55	Female	Australia	FALSE	NA	NA	NA	83.7429544400601	NA	NA	NA	0	NA	egg	bandaid	dog	tv	song	newspaper	balloon	cloud	van	handbag
R_2ALlPGyMifynlbk	26	Female	China	TRUE	NA	NA	NA	86.8878202324378	NA	NA	NA	2	NA	Dumplings	Travel	Space	Extinguishers 	Academics 	Ceiling	Pollution 	Family	Insignificance 	Alienation 
R_1ooqFc1vPLhj5AY	70	Male	Australia	FALSE	NA	NA	NA	74.1265131426709	NA	NA	NA	0	NA	Drum	House	Hat	Dog	Fan	Yacht	Cat	Kiln	Photograph	Painting
R_3ikAh0Dezu0YZit	55	Female	Australia	TRUE	NA	NA	NA	76.9038074782917	NA	NA	NA	2	NA	House	Rocket	Jungle	Car	Hammer	Solar	Love	Politics	Family	Dog
R_1OV7CJNOzyof9Pc	35	Female	South Africa	FALSE	NA	NA	NA	84.4523648183981	NA	NA	NA	1	NA	Cup	Leaf	Stone	Keyboard	Plane	Orca	Tardegrade	Guitar	Wax	Sun
R_1QENLt8vKsNidXo	26	Male	Australia	FALSE	NA	NA	NA	80.7841481374843	NA	NA	NA	2	NA	Duck	Anvil	Piano	Sock	Watermelon	Pencil	Kite	Radio	Cup	Oatmeal 
R_246JYieVuIuEs9G	55	Female	United Kingdom of Great Britain and Northern Ireland	FALSE	NA	NA	NA	77.9228736602125	NA	NA	NA	1	NA	Pebble	Roof	Skirt	Yellow	Knitting	River	Grease	Flour	Shoelaces	Moon
R_OcHVCYehK6hO4aB	55	Male	Australia	FALSE	NA	NA	NA	73.6207479522342	NA	NA	NA	1	NA	rock	scissors	paper	wind	fire	water	animal	vegetable	love	hate
R_26lroCesZGyKDtH	55	Male	Australia	FALSE	NA	NA	NA	78.357624954411	NA	NA	NA	0	NA	Cash	Window	Floor	Carrot	Grass	Ant	Vehicle	Slug	Diner	Tram
R_3NXoL7uR7ZRJbqi	70	Male	Czech Republic	TRUE	NA	NA	NA	86.5562431514263	NA	NA	NA	1	NA	horse	hammer	battery	love	sky	blowfly	puzzle	penis	bag	hell
R_z3g2xezHqnhC45r	55	Male	Australia	FALSE	NA	NA	NA	76.0564131706598	NA	NA	NA	2	NA	Worth	Merit	Poor	Share	Greed	Rain	Arid	Stormy 	Serene 	Damp
R_3FQjIl78jBFyK8R	18	Female	Australia	TRUE	NA	NA	NA	82.7888467836948	NA	NA	NA	2	NA	jumper	ocean	computer	food	strength	imagination	aeroplane	dog	age	joy
R_2DZfhwhthXRq4ww	70	Male	Australia	FALSE	NA	NA	NA	81.9001907394046	NA	NA	NA	1	NA	Table	Flower	Hammer	Isolation	Congress	Joy	Depression	Watch	Appendix	Cloud
R_9pICOGKXd27R2Br	9	Male	Australia	TRUE	NA	NA	NA	69.7032503428913	NA	NA	NA	2	NA	Home	Dog	School	Person	Shop	Painting	Goat	Country	Stone	Tree
R_plVsRyQv2C16XhT	65	Female	Australia	TRUE	NA	NA	NA	83.8359000870869	NA	NA	NA	2	NA	Paper	Bottle	Fingernail	Roof	Hedge	Vehicle 	River	Institution	Concerto	Expedition 
R_1GE54iUspBlQ4tv	55	Female	Australia	FALSE	NA	NA	NA	79.0091523035829	NA	NA	NA	1	NA	Book	Chair	Car	Painting	Violin	Plate	Tyre	Tissue	Glass	Drum
R_2qpIZ9ueSgA4V4h	35	Female	Australia	FALSE	NA	NA	NA	80.916517298846	NA	NA	NA	2	NA	cauliflower	fridge 	beetle	earring	incense	chimney	wand	mask	parsley	wattle
R_3TTlxvcFqr7I56F	70	Male	Australia	FALSE	NA	NA	NA	75.9208323700087	NA	NA	NA	2	NA	ship	tortoise	bed	house	cake	dog	rubber 	lipstick	rocking horse	sea
R_31NJ9a1CpJgf9SS	55	Male	Australia	FALSE	3	3	3	82.1911380848005	0	0	0	1	1	portcullis	ballista	cyclops	elephant	cartwright	lizard	pencil	dice	apple	ring
R_1lyIty57wO19ccY	55	Female	Australia	FALSE	NA	NA	NA	77.9989438042754	NA	NA	NA	0	NA	nurse	scissors	potato	cow	car	flower	mirror	book	microwave	vaccuum cleaner
R_1Ojbfq0cBqpLLxm	55	Male	Switzerland	TRUE	NA	NA	NA	78.7934637672845	NA	NA	NA	1	NA	smile	car	broccoli	fish	planet	sound	metal	sleep	night	oxygen
R_1GwBu2KVhw65gBS	35	Female	Australia	FALSE	NA	NA	NA	82.2463093148101	NA	NA	NA	0	NA	elephant	firehydrant	pen	grass	sky	snot	atoms	batteries	tower	kite
R_uaCEcyBvQfCQZcB	70	Male	United Kingdom of Great Britain and Northern Ireland	FALSE	NA	NA	NA	84.2770454074655	NA	NA	NA	1	NA	tree	star	ear	Bandicoot	cloud	germ	stone	coin	bookshelf	quark
R_rpwNIdpkMwUiop3	70	Male	Australia	FALSE	NA	NA	NA	81.2356308812187	NA	NA	NA	1	NA	Helicopter	Submarine	Clock	Rangefinder	cloud	atmosphere	space	health	transport	atlas
R_1g7Jx1apgt5mA55	13	Male	Australia	FALSE	NA	NA	NA	85.3144697667587	NA	NA	NA	2	NA	Chair	Car	Apple	Shirt	Coal	Clarinet	Bin	Chocolate	Crease	Grease
R_1is7oJ6ykR6CAfC	55	Female	United Kingdom of Great Britain and Northern Ireland	FALSE	NA	NA	NA	55.320010582606	NA	NA	NA	2	NA	Clean	Dirty	Smooth	Sharp	Dry	Wet	Long	Short	Difficult	Easy
R_2SiA17D8ynvD4ak	13	Female	Australia	FALSE	NA	NA	NA	87.2868238393927	NA	NA	NA	0	NA	pants	tyres	birds	soil	choir	swimmer	phone	sky	shower	machine
R_3qsUIKDm4Q0RKVn	35	Male	Australia	FALSE	NA	NA	NA	84.2766969464719	NA	NA	NA	1	NA	Shoe	Cloud	Bird	Calculator	Island	Bagpipe	Brick	Rocket	Internet	Electron
R_25ABImHu5V8pRT3	70	Female	Australia	FALSE	NA	NA	NA	70.6378661450886	NA	NA	NA	2	NA	Man	Ship	Cat	Whip	Grass	Picture	Horse	Flower pot	Bottle	Eggs
R_12Sh8taRcPMiTnA	70	Female	Australia	FALSE	NA	NA	NA	63.518509836424	NA	NA	NA	1	NA	Stuck	Subject 	Idea	Problem 	Jumping 	Watching 	Acting 	Gazing 	Solving 	Outcome 
R_upNvb2G2k3WiQRb	70	Female	Australia	FALSE	1.5	2	1.75	79.9329365603626	1	1	1	2	3	heat	digger	wrench	carpet	envelope	fingernail	brake	roof tile	blood	deodorant
R_22VOJ9hidXB2gE2	55	Male	Australia	FALSE	NA	NA	NA	77.237071983871	NA	NA	NA	0	NA	bus	dog	rock	phone	money	bee	ticket	battery	clock	door
R_2zAy0dw8gmbG57U	35	Female	Australia	FALSE	NA	NA	NA	74.1686151407304	NA	NA	NA	0	NA	Vineyard 	Swamp	Desert	Tree	Fence	Nail file	Cake tin	Door knob	Cat	Chicken
R_1IhG47SbhJPU1FI	55	Female	Australia	FALSE	0	0	0	77.5663439361822	1	1	1	2	3	snow	sand	chocolate	air	keyboard	jumper	hair	dog	rock	airconditioner
R_1It0tUXwMsh1rpE	9	Female	Australia	FALSE	NA	NA	NA	76.1508417981012	NA	NA	NA	2	NA	tree	sky	blanket	fish	underwear	handbag	sandwich	computer	girl	yoyo
R_tFdFeP09swdHYqJ	55	Female	United Kingdom of Great Britain and Northern Ireland	FALSE	NA	NA	NA	78.0192524549507	NA	NA	NA	1	NA	dog	rubber	spider	rake	washing machine	coal scuttle	bread	glass	computer	cushion
R_1FfuExnnB7V9UaW	55	Female	Australia	FALSE	NA	NA	NA	81.3160647771188	NA	NA	NA	2	NA	tree	shoe	ice	teabag	table	car	medicine	spanner	ramp	counter
R_1LwByWdQtYuuDP8	65	Male	Australia	FALSE	NA	NA	NA	85.1212444393674	NA	NA	NA	0	NA	Boy	Woman	Brick	Feather	Bulb	Wether	Equinox	Proton	Line	Bliss
R_3e8Co9AGyb3D8nT	55	Female	Austria	FALSE	NA	NA	NA	75.0538325735501	NA	NA	NA	1	NA	Rug	Picture	Stick	Sweater 	Ball	Plant	Grape	Umbrella	Pig	Iron
R_3mlwwR0GznNdQzL	35	Male	Australia	FALSE	NA	NA	NA	72.5875700868311	NA	NA	NA	1	NA	Fish	Honey	Shovel	Pants	Face	Pillow	Shower	Carrot	Shoe	Happy
R_3iyDKx7QTu8stbG	35	Male	Australia	FALSE	NA	NA	NA	79.4719827671846	NA	NA	NA	2	NA	back	water	picture	electricity	brick	armour	lasagna	cat	hedge	suitcase
R_1Q4bxfPEwq6wLqj	18	Female	Australia	TRUE	NA	NA	NA	77.0705864543007	NA	NA	NA	1	NA	bird	icon	paper	food	assignment	country	religion	window 	weather	bedside
R_2fvYTNBHN2p9N55	13	Female	Australia	FALSE	NA	NA	NA	71.9435796141624	NA	NA	NA	0	NA	Apple	Stick	Flower	Dog	Rainbow	Star	Ocean	Umbrella	Dirt	Ball
R_3QWOF1QxLvQTqGX	13	Male	Australia	FALSE	NA	NA	NA	79.2262536074434	NA	NA	NA	1	NA	Sheep	Box	Teatowl	Robot	Keyboard	Lamp	Shoe 	Gem	China	Smoke
R_3j6uV4mxJxqFbIB	70	Male	Australia	FALSE	NA	NA	NA	79.240702757878	NA	NA	NA	2	NA	voice	moon	bus	sister	holiday	dog	trampoline	hamburger	triangle	church
R_22E5Gh6KzITMPKH	9	Male	Australia	FALSE	NA	NA	NA	82.0891346516354	NA	NA	NA	1	NA	toilet paper	wallet	bowl	tiled floor	greenhouse	bedroom	towel	keyboard	lanyard	jumper
R_1jV40U1VzLZKnTU	55	Female	Australia	TRUE	NA	NA	NA	81.7424401596543	NA	NA	NA	1	NA	Eraser	Paint	Shoe	Comb	Radio	Car	Aerial	Pavement	River	Wind
R_x64IbMmSrQaMnQd	65	Female	Australia	TRUE	NA	NA	NA	78.3372272604278	NA	NA	NA	0	NA	ball	father	happiness	intuition	flower	truck	holiday	friend	work	home
R_1qWI3yISPWM6LL7	65	Female	Australia	FALSE	NA	NA	NA	85.5739919057842	NA	NA	NA	0	NA	House	Landscape 	Carrots	Textbook	Octopus 	Spaceship	Fingernail 	Theatre	Politician	Handle
R_3qs3GwS7uFueZUc	55	Female	Australia	TRUE	NA	NA	NA	73.3873291384606	NA	NA	NA	1	NA	bird	table	shoe	book	fish	computer	dog	clothing	heater	kitchen
R_efBoJz9SZg9whON	9	Female	Australia	FALSE	NA	NA	NA	75.6223587053163	NA	NA	NA	0	NA	Aeroplane 	Tape	Bobby pins	Tree	CD 	Lights	Window	Rain	Gold	Mailbox
R_1HpZuatgpvYC4hS	55	Female	Australia	FALSE	NA	NA	NA	76.633631535584	NA	NA	NA	0	NA	Sky	Earth	Tv	Candlelight 	Socks	Barefoot	Computer	Charcol	Stone	Fairy floss 
R_UXQO0F5pToqg4Vz	13	Female	Australia	FALSE	NA	NA	NA	83.1040035755861	NA	NA	NA	0	NA	hope	rat	pasta	anger	table	sock	sunlight 	music	blanket	book
R_3nIZi1lqK13Tr2E	55	Female	Australia	FALSE	NA	NA	NA	80.5046246165321	NA	NA	NA	1	NA	Rocket	Ant	Cigarette	Bleach	Mascara	Concrete	Eraser	Minefield	Radio	Fur
R_1QaUdrWHPFN0q8T	70	Male	Australia	FALSE	NA	NA	NA	80.4332383686588	NA	NA	NA	1	NA	monkey	ruler	weather	car	screwdriver	computer	helicopter	road	ball	human
R_3nIaVCML7qzRGNJ	70	Female	Australia	FALSE	NA	NA	NA	83.5396877889122	NA	NA	NA	1	NA	Abacus	Botswain	Catapult	Dingo	Earthworm	Flatulence	Giant	Help	Iris	Jam
R_1po1PZhwk8Fn3fw	55	Female	Australia	FALSE	NA	NA	NA	77.9064100413095	NA	NA	NA	2	NA	Dog	Hammer	Tree	Peanut	Car	Cloud	Plate	Sunflower	Book	Blood
R_1JVDm4rVGE5istC	35	Male	United Kingdom of Great Britain and Northern Ireland	TRUE	NA	NA	NA	75.497108130228	NA	NA	NA	1	NA	Tent	Dog	Colour 	Carpet 	Fire	Spoon	Car	Apple	Book	Builder 
R_2qk2lVz3BxwEpWV	35	Female	Australia	FALSE	NA	NA	NA	84.7323776705058	NA	NA	NA	0	NA	grass	river	concrete	aeroplane	city	mathematician	hairbrush	circle	fastener	gentleman
R_2aQySDIT7ujgv5M	55	Female	Australia	FALSE	NA	NA	NA	80.449608609169	NA	NA	NA	2	NA	spaghetti	brick	tree	electrode	cotton bud	pendant	knife	magnet	road	bleach
R_33f24EF9X0BMcKF	7	Female	Australia	FALSE	NA	NA	NA	70.7310395581382	NA	NA	NA	0	NA	bag	tv	cat	house	biuldings	table	books	people	dress	shirt
R_exqNScjgWWrWNix	65	Male	Australia	FALSE	NA	NA	NA	76.7248990280288	NA	NA	NA	1	NA	happiness	orange	fortune	universe	baby	weather	glue	dexterity	friendliness	paper
R_ueTbHuEuR5BWrZf	35	Female	Australia	FALSE	NA	NA	NA	85.327142086767	NA	NA	NA	2	NA	Car	Cactus	Soccer ball	Cloud	Whistle	Socks	Biscuit	Newspaper	Wave	Eyelash
R_24duZgxPhlRLcE8	70	NA	NA	NA	NA	NA	NA	74.1793810966469	NA	NA	NA	2	NA	Plant	Hammock	Muffin tin	Car	Sky	Water	Shoes	Mountain	Telephone	Bird
R_Rh3RTkSREWA7VKh	70	Female	Australia	FALSE	NA	NA	NA	69.7536179707164	NA	NA	NA	0	NA	Floor 	Ceiling	Grass	Sky	Car	Boat	Flagpole	House	Tie	Football
R_sGbYbsi1QqTK04F	18	Male	Australia	FALSE	NA	NA	NA	82.7930489621524	NA	NA	NA	1	NA	Skateboard	Phone	Star	Ship	Building	People	Wrist Watch	Road	Cactus	Water
R_6zAcyksotIXQt4B	9	Female	Australia	FALSE	NA	NA	NA	86.5578185478669	NA	NA	NA	0	NA	tv	toilet	hungary	shoe	handcuffs	remote	books	tent	t-shirt	silverfish
R_vpoiRzGZDY4JNJv	7	Female	Australia	FALSE	NA	NA	NA	73.5149553843907	NA	NA	NA	1	NA	book	shoe	number	iPad	hair	website	time	fan	heater	arrow
R_1eWgtBfaJKfnjlx	55	Female	Australia	FALSE	NA	NA	NA	86.7306603384869	NA	NA	NA	2	NA	bridge	fake	book	judge	earring	baby	asana	meeting	president	plunger
R_3RxafvCy1DjxX2y	35	Male	Canada	FALSE	NA	NA	NA	78.4831888973713	NA	NA	NA	2	NA	Love	Pencil	Laser	Cloud	Darkness	Human	Dice	Score	Web	Tree
R_ZKULDwXBjfXWgAF	35	Male	Australia	FALSE	NA	NA	NA	80.6733611261561	NA	NA	NA	0	NA	door	kangaroo	utility	star	dirt	egg	tree	sky	rock	tulip
R_Bt7sG8Qfa7cal21	65	Male	India	FALSE	NA	NA	NA	76.2910035394487	NA	NA	NA	2	NA	dog 	flower	aeroplane	boat	paper	chair	televusion	tablecloth	armchair	shoe
R_vDoWcxLBn7FiozD	55	Female	Australia	FALSE	0	0	0	74.2779466013114	2	2	2	2	4	Science	Bible	Gardening	Sewing	Travel	Water	Toilet	Car	Horse	Moon
R_1gFoZMytyGK5UdV	70	Male	Austria	FALSE	NA	NA	NA	72.5466704794339	NA	NA	NA	1	NA	car	horse	house	butter	tape	bed	window	bath	hallow	light
R_1PT5LZ9ru5FxA4l	35	Female	United Kingdom of Great Britain and Northern Ireland	FALSE	1.5	1.5	1.5	82.906978932165	1	1	1	2	3	Snow	Dog	Planet	Lint	Beetle	Coal	X-ray	Rum	Baby	Ghost
R_2qjGz3CCOyBrh9O	18	Female	Australia	FALSE	1	1	1	76.2956499698616	2	2	2	2	4	Nail	Wood	Letter	Table	Fire	Rock	Tomato	Phone	Nose	Sunflower
R_3lKPUDcj09hHHkH	35	Female	Australia	FALSE	NA	NA	NA	76.7947628739334	NA	NA	NA	1	NA	fern	rabbit	ocean	star	rain	thunder	clip	penny	brake	perfume
R_2DV1INAI4JSrFRH	55	Male	Australia	FALSE	NA	NA	NA	79.5114439823443	NA	NA	NA	2	NA	cloud ,	car 	sheep	space	ocean	shears	computer	chair	roof	foot
R_27Ph9rR7GX7OZMT	35	Female	Australia	TRUE	NA	NA	NA	84.7027093526863	NA	NA	NA	2	NA	Band aid/plaster	Zebra	Canal	Coffee	Microphone 	Cheese	Garden hose 	Suitcase	Streamer	Mirror
R_2dolpxBjr7qsAYQ	70	Female	Australia	FALSE	NA	NA	NA	78.8053146785214	NA	NA	NA	1	NA	Chair	Butter	Dog	Telephone Pole	Shell	Pencil	Shoe	Aeroplane	Geranium	Flea
R_2c1MsaET9U41G6m	55	Male	Australia	FALSE	3	1.5	2.25	67.6013049625215	0	0	0	1	1	water	fire	vacuum	stone	dust	time	death	carpet	fish	leather
R_3EQk8v42xuLyOL3	35	Female	Australia	FALSE	NA	NA	NA	75.4887621317591	NA	NA	NA	2	NA	Table	Face	Banana	Cushion	Fridge	Vacuum	Stair	Keyboard	Fingernail	Tightrope
R_2QntfSSGVw9y21A	35	Female	Australia	FALSE	NA	NA	NA	78.3788833589781	NA	NA	NA	1	NA	Dog	Nurse	Giraffe	Egg	Bbq	Paint	Dance	Milkshake	Rainforest	Cycle
R_7UGa06IXltCRAwV	55	Female	Australia	FALSE	NA	NA	NA	88.0091298548948	NA	NA	NA	1	NA	Backpack	Soap	Saucepan	Radio	Step	Verandah	Cliff	Water	Car	Shop
